ID;Corpus;TextGenre_OrdMerge3;TextGenre_OrdMerge2;TextGenre_OrdMerge;TextGenre_Ordinal;TextGenre;Subj_Length;Animacy;Accessibility;TypeOfAnaphor;Constructions;Corpus_ID;Sentence
s_112;SpokenCorpora;1;2;2;4;NonFreeConv.;3;Umano;Mediated;Mediated_sit;sembrare+infinitive;LIP;% in effetti $ $ precedentemente anche la bonta' diciamo cosi' all' inizio il vero buono sembrava essere Amasa Delano e non Benito Cereno anzi Amasa Delano $ proprio qui ecco e' la sua ingenuita' non e' riuscito a capire bene quale fosse la $ qualcosa di appunto contro di lui invece alla fine vediamo che poi
s_113;SpokenCorpora;3;4;4;6;MonologicSp.;0;Non Animato;Old;Old_ident;sembra che;LIP;beh fra l' altro il nume e' ornato con il piano in $ i piani sono diversificati l' uno dall' altro sembra che non faccia fatica ma guardate che hanno una consistenza perche' son sempre mobili in $ massello ahah quindi due # tre vedete che possono diventare utilissimi se avete degli ospiti eh questa e' pure una bella basetta ahah proprio una piccola base per una deliziosa ospitino o un bel vaso importante eh cominciamo dal piu' piccolo * cominciamo dal piu' piccolo il piu' piccolo costa trecentomila lire quindi andiamo a quattrocento cinquecento e suppongo seicento dovrebbe essere giusto # seicento e infatti trecento quattrocento cinquecento seicento le misure di ciascuno sempre cominciando dal piu' piccino abbiamo un diametro di ventidue centimetri per un' altezza guardate le zampine come son lavorate di quarantadue andiamo a quello da quattrocentomila lire trenta centimetri # questo e' gia' un piccolo tavolo ma puo' sempre svolgere la funzione di base quarantasei di altezza quindi a cinquecentomila lire abbiamo un trentotto centimetri e mezzo con un' altezza di cinquanta centimetri e l' altro e' proprio un tavolo grande ahah quarantasei centimetri con un' altezza di cinquantaquattro le gambe sono tutte raccolte da un cerchio in massello e i quattro tavolini infilati occupano pochissimo spazio si rivelano estremamente utili nel momento in cui avrete bisogno di tanti piccoli piani d' appoggio ahah
s_114;SpokenCorpora;3;4;4;6;MonologicSp.;2;Animato;Old;Old_ident;sembrare+infinitive;LIP;la politica # dopo aver perso ogni dignita' sembra aver smarrito ogni senso etico appare sempre piu' come puro e cinico gioco di potere dalla societa' salgono segnali d' allarme segnali preoccupanti di allarme noi dobbiamo saperli cogliere saperli interpretare ma attenzione la protesta dei cittadini contro l' invadenza onnipotente onnipresente dei partiti puo' prendere strade sbagliate puo' incontrare sulla sua strada la demagogia qualunquista e razzista del leghismo puo' aprire il varco a passaggi piu' o meno traumatici verso una seconda repubblica di stampo plebiscitario c' e' in giro in giro tante insofferenza c' e' rassegnazione c' e' sfiducia ma c' e' anche tanta voglia di cambiamento e la vostra presenza qui lo testimonia noi vogliamo rappresentare questa voglia di cambiamento per questo siamo qui in decine di migliaia abbiamo un sogno compagne e compagni il sogno di una nuova primavera della democrazia italiana per questo siamo nati per questo vogliamo lavorare e impegnarci a lottare per questo e' qui oggi il Partito Democratico della Sinistra * do ora la parola al compagno Aldo Tortorella membro del coordinamento politico del Partito Democratico della Sinistra * ha ora la parola la compagna Simona Dalla Chiesa della direzione nazionale del Partito Democratico della Sinistra
s_115;SpokenCorpora;1;2;2;4;NonFreeConv.;2;Animato;New;New;mi sembra che;KIParla;BOD2013| che // ah beh a bologna ci sono tipo // mh mi  sembra  che ci siano due fazioni // una le persone ignote 
s_116;SpokenCorpora;1;2;2;3;Radio/TVSp.;0;Animato;Old;Old_ident;mi sembra che;LIP;si' io sono Claudio senti io # penso che il contributo migliore potrebbe veni' da Falco Accame quando # parlava delle delle delle carte scoperte in America su sulla CIA insomma no * cioe' eh mi sembra che # siano stati molto attenti no * come ci so' i discorsi de Cossiga che tendono a # come dire * a mette 'na pietra sopra e non bisogna da sinistra da sinistra mette 'na pietra sopra co' l' etichetta fascista su qualcosa che eh che appartiene a un sistema che che che e' la CIA insomma hai capito * cioe' non vorrei che si confonde la manovalanza co' co' la causa prima insomma io so' convinto che dietro questa organizzazione perche' le stragi # insomma non erano frutto de quattro gruppi scalmanati de destra eh io davanti a me c' ho un' immagine che non dimentichero' mai insomma qui a Monteverde a all' associazione Monteverde insomma nel nel l' immagine degli degli degli scontri tra destra e sinistra e la polizia che guarda che fa che rimane a guarda' i carabinieri che rimangono a guarda' e che intervengono alla fine pe' manganella' insomma tutti quanti per dire che c' era una logica eh alle spalle dei sia dei dei della destra che della sinistra che faceva in modo che che le cose andassero in una certa direzione ed e' questa logica che va smantellata prima de tutto cioe' # eh il problema e' che se ne escono fori questi rapporti # della CIA e questi problemi su venuti fori anche co' Ustica # ahah prima cioe' bisogna sta' attenti che che non suoni nemmeno per per sbaglio come un dice mettete in liberta' quelli de sinistra noi magari # come di' * eh tacitamente eh mettiamo una pietra su quello che e' successo capito * cioe' non e' non dev' essere una una forma de contraccambio # eh cioe' ci dev' essere secondo me un un rapporto di chiarezza con l' istituzione perche' ahah purtroppo e' con questa istituzione co' cui abbiamo a che fa' eh e il rapporto de chiarezza e' e' basato su su su dati di fatto quindi cioe' mi pare che # Curcio eh non gli si possa imputa' cose che non ha fatto eh cioe' questo fatto che che non gli hanno dato la la continuazione mi pare che sia 'na cosa enorme # ahah quando poi escono fuori rapporti su cui nessun giudice italiano va a indaga' insomma cioe' pure noi a sinistra abbiamo difeso una magistratura # eh che era attaccata da Cossiga d' accordo pero' cioe' alla fin fine poi 'sta magistratura e' stata 'na colonna de tutto un sistema a me nun me pare che ci sia stata 'na magistratura cosi' in prima fila a snidare a snida' e a smantella' certe trame che se verificavano in Italia e che minavano la democrazia insomma cioe' bisogna pure ragiona' co' 'sta magistratura insomma # ciao ahah
s_117;SpokenCorpora;3;4;4;6;MonologicSp.;;;;;sembra che;KIParla;TOD1008| se n' e' andata a gambe all' aria pure lei perche'  sembra  che // non sia affatto detto // che il copista // 
s_118;SpokenCorpora;3;4;4;6;MonologicSp.;1;Non Animato;Old;Old_rel;sembrare+infinitive;KIParla;BOD1011| piu' duraturo // altre osservazioni che vi  sembrano  mancare // prego // che c' e' differenza fra il 
s_119;SpokenCorpora;3;4;4;6;MonologicSp.;1;Non Animato;Old;Old_ident;mi sembra che;KIParla;BOD1011| matrimonio // pericoloso e utopico // questo mi  sembra  gia' che abbia una declinazione diversa chi l' 
s_120;SpokenCorpora;1;2;2;4;NonFreeConv.;2;Non Animato;Old;Old_ident;mi sembra che;KIParla;PTA012| ti sembra comunque statica ce' // si' // mi  sembra  che la situazione non sia troppo diversa 
s_121;SpokenCorpora;1;2;2;4;NonFreeConv.;2;Umano;Old;Old_ident;mi sembra che;KIParla;PTD006| // e io mi e mi sem adesso non mi ricordo pero' mi  sembra  che mio papa' // sia salito qua a torino // nel 
s_122;SpokenCorpora;1;2;2;4;NonFreeConv.;1;Non Animato;New;New;mi sembra che;KIParla;PTD006| in camera d'albergo // mi ricordo che c'erano mi  sembra  che ci fosse sky // e poi a pagamento quei canali 
s_123;SpokenCorpora;1;2;2;4;NonFreeConv.;1;Umano;Old;Old_ident;mi sembra che;KIParla;PTD006| // esatto mh quando lui era giocava che lui mi  sembra  che fosse // bergamasco brescia do no no no non 
s_124;SpokenCorpora;1;2;2;4;NonFreeConv.;1;Umano;Old;Old_ident;mi sembra che;KIParla;PTD006| si e' salvato e tutto quanto poi // e lui eh mi  sembra  che fosse diventato // un dirigente della juve 
s_125;SpokenCorpora;1;2;2;4;NonFreeConv.;0;Animato;Old;Old_ident;sembra che;KIParla;PTD006| me che non ci danno una mano ma ci stanno mh //  sembra  che non ti che ti ostacolino // sembra che 
s_126;SpokenCorpora;1;2;2;4;NonFreeConv.;0;Non Animato;Old;Old_ident;sembra che;KIParla;PTD021| cambieresti // beh non mi piace m eh // sembra che  sembra  che sia abbandonata // quindi // okay // la la 
s_127;SpokenCorpora;1;2;2;4;NonFreeConv.;0;Umano;Old;Old_ident;mi sembra che;KIParla;PTD021| me diversa no // si' // e' vero che ci sono // a me  sembra  che siano aumentati in effetti anche se 
s_128;SpokenCorpora;1;2;2;4;NonFreeConv.;0;Non Animato;Old;Old_event;sembra che;KIParla;PTD021| // va be // mh mh // non a briscola // detta cosi'  sembra  che // e' una bisca si' vabbe' scommettiamo 
s_129;SpokenCorpora;1;2;2;4;NonFreeConv.;0;Animato;Old;Old_ident;sembra che;KIParla;PTD020| e poi in realta' appunto come offerta culturale  sembra  sia andata // quello si' quello si' ed e' la 
s_130;SpokenCorpora;1;2;2;4;NonFreeConv.;0;Animato;Old;Old_ident;sembra che;KIParla;BOD2009| aveva tipo sti buchi cosi' senza capelli // che  sembrava  avesse la lebbra tipo // e gia' questa cosa qua 
s_131;SpokenCorpora;1;2;2;4;NonFreeConv.;1;Umano;New;New;sembra che;KIParla;PTD003| io ricordo // sono // perche' eri qua da prima non  sembra  che parli matusalemme // ricordo i primissimi 
s_132;SpokenCorpora;1;1;1;2;FreeConv.;1;Non Animato;Old;Old_ident;mi sembra che;KIParla;TOA1005| // direi che questo // puo' andare // non mi  sembra  che quello era quello che mi interessava vabe' 
s_133;SpokenCorpora;3;4;4;6;MonologicSp.;0;Non Animato;New;New;sembra che;KIParla;TOD1005bis| // nel momento in cui un qualche stato arabo e non  sembra  che succedera' nel prossimo futuro // nel 
s_134;SpokenCorpora;3;4;4;6;MonologicSp.;2;Non Animato;Old;Old_ident;sembra che;KIParla;TOD1005bis| anche quelle // mh // comunque appunto non  sembra  che avesse // eh // una particolare rilevanza // 
s_135;SpokenCorpora;3;4;4;6;MonologicSp.;0;Non Animato;Old;Old_ident;sembra che;KIParla;TOD1005bis| // il questa e' la datazione media // e in genere  sembra  che siano datati di questo periodo qua // ma ce n' 
s_136;SpokenCorpora;3;4;4;6;MonologicSp.;0;Non Animato;Old;Old_ident;sembra che;KIParla;TOD1005bis| in una di queste varieta' di cui abbiamo detto //  sembra  che potrebbe essere datata addirittura // tra 
s_137;SpokenCorpora;3;4;4;6;MonologicSp.;0;Non Animato;Old;Old_ident;sembrare+infinitive;KIParla;TOD1005bis| alilat secondo voi // c' e' l' articolo // ah ah //  sembrerebbe  // essere // questo // mh // che cos' e' // sarebbe 
s_138;SpokenCorpora;3;4;4;6;MonologicSp.;1;Umano;Old;Old_ident;sembrare+infinitive;KIParla;TOD1005bis| // quindi questa potrebbe ess quindi erodoto  sembra  confermare quest' idea che nella zona all' 
s_139;SpokenCorpora;3;4;4;6;MonologicSp.;1;Non Animato;Old;Old_ident;sembra che;KIParla;TOD1005bis| su // quello che troviamo sui sassi // mh //  sembra  che questo // sia // il luogo di nascita della 
s_140;SpokenCorpora;3;4;4;6;MonologicSp.;7;Non Animato;Old;Old_ident;sembrare+infinitive;KIParla;BOD1004| // di eh diciamo di terapia curativa //  sembra  essere appunto piu' promettente l' idea di 
s_141;SpokenCorpora;3;4;4;6;MonologicSp.;1;Non Animato;Old;Old_rel;sembrare+infinitive;KIParla;BOD1004| // e anche questo ovviamente e' un indizio // che  sembra  supportare l' idea di meccanismi comuni alle 
s_142;SpokenCorpora;3;4;4;6;MonologicSp.;2;Non Animato;Old;Old_ident;sembrare+infinitive;KIParla;BOD1004| che andando a interagire // eh queste proteine  sembrano  riuscire a traferire questo folding sbagliato 
s_143;SpokenCorpora;3;4;4;6;MonologicSp.;0;Non Animato;Old;Old_ident;sembrare+infinitive;KIParla;BOD1004| anche nell' alzheimer e in altre patologie // e  sembrano  essere importanti nell' eziogenesi delle 
s_144;SpokenCorpora;3;4;4;6;MonologicSp.;0;Non Animato;Old;Old_ident;sembrare+infinitive;KIParla;BOD1004| // un po' meno per altre patologie ma  sembrano  essere coinvolte perche' in tutte queste 
s_145;SpokenCorpora;1;2;2;4;NonFreeConv.;2;Non Animato;New;New;mi sembra che;KIParla;PTA005| // che ci siano molti piu' turisti // cioe' mi  sembra  che comunque ci sia stata una rivalutazione // 
s_146;SpokenCorpora;1;1;1;2;FreeConv.;1;Umano;Old;Old_ident;mi sembra che;KIParla;BOA3021| tutti gli arabi // bibi netanyahu // chi e' // mi  sembra  che ci fosse anche lui si' // mi sa // ah no diceva 
